タイトル：,
メモ：,
機種名：,NR-2000,,サンプリング周期：,200.00,[ms],,データ数：,2204,,ｱﾅﾛｸﾞCH数：,3
トリガ条件： トリガ無し,トリガ日付時刻：,2019/10/07 13:08:36 000ms 000us
垂直カーソル情報：なし
演算波形Ch01：使用しない
演算波形Ch02：使用しない
演算波形Ch03：使用しない
演算波形Ch04：使用しない
,Analog1[V],Analog2[V],Analog9[V]
,±5.0V,±5.0V,±5.0V
ｽｹｰﾘﾝｸﾞ設定：,,,
ｽﾑｰｼﾞﾝｸﾞ設定：,,,
"13:14:09.200000",1.429,2.980,1.211
"13:14:09.400000",1.429,2.983,1.211
"13:14:09.600000",1.429,2.987,1.214
"13:14:09.800000",1.429,2.990,1.214
"13:14:10.000000",1.429,2.994,1.215
"13:14:10.200000",1.430,2.996,1.216
"13:14:10.400000",1.429,3.000,1.217
"13:14:10.600000",1.429,3.001,1.219
"13:14:10.800000",1.430,3.005,1.219
"13:14:11.000000",1.431,3.010,1.221
"13:14:11.200000",1.431,3.012,1.221
"13:14:11.400000",1.432,3.015,1.223
"13:14:11.600000",1.431,3.019,1.222
"13:14:11.800000",1.430,3.022,1.224
"13:14:12.000000",1.431,3.026,1.227
"13:14:12.200000",1.431,3.030,1.228
"13:14:12.400000",1.431,3.032,1.228
"13:14:12.600000",1.431,3.036,1.230
"13:14:12.800000",1.431,3.040,1.232
"13:14:13.000000",1.430,3.043,1.232
"13:14:13.200000",1.431,3.047,1.232
"13:14:13.400000",1.431,3.050,1.235
"13:14:13.600000",1.430,3.053,1.235
"13:14:13.800000",1.429,3.055,1.237
"13:14:14.000000",1.431,3.060,1.239
"13:14:14.200000",1.431,3.062,1.239
"13:14:14.400000",1.432,3.066,1.239
"13:14:14.600000",1.433,3.068,1.242
"13:14:14.800000",1.433,3.072,1.241
"13:14:15.000000",1.431,3.075,1.243
"13:14:15.200000",1.432,3.078,1.245
"13:14:15.400000",1.432,3.081,1.245
"13:14:15.600000",1.432,3.085,1.247
"13:14:15.800000",1.434,3.088,1.247
"13:14:16.000000",1.431,3.092,1.248
"13:14:16.200000",1.432,3.095,1.251
"13:14:16.400000",1.431,3.099,1.252
"13:14:16.600000",1.431,3.103,1.252
"13:14:16.800000",1.432,3.106,1.254
"13:14:17.000000",1.431,3.110,1.253
"13:14:17.200000",1.432,3.113,1.257
"13:14:17.400000",1.433,3.116,1.257
"13:14:17.600000",1.431,3.119,1.258
"13:14:17.800000",1.432,3.122,1.258
"13:14:18.000000",1.432,3.126,1.260
"13:14:18.200000",1.431,3.128,1.260
"13:14:18.400000",1.431,3.131,1.262
"13:14:18.600000",1.432,3.134,1.263
"13:14:18.800000",1.434,3.137,1.262
"13:14:19.000000",1.432,3.141,1.265
"13:14:19.200000",1.432,3.144,1.267
"13:14:19.400000",1.433,3.147,1.269
"13:14:19.600000",1.432,3.150,1.269
"13:14:19.800000",1.432,3.154,1.269
"13:14:20.000000",1.432,3.157,1.269
"13:14:20.200000",1.434,3.161,1.272
"13:14:20.400000",1.433,3.164,1.273
"13:14:20.600000",1.433,3.168,1.274
"13:14:20.800000",1.432,3.172,1.275
"13:14:21.000000",1.434,3.175,1.277
"13:14:21.200000",1.434,3.178,1.277
"13:14:21.400000",1.434,3.182,1.278
"13:14:21.600000",1.434,3.185,1.279
"13:14:21.800000",1.432,3.187,1.282
"13:14:22.000000",1.434,3.190,1.281
"13:14:22.200000",1.433,3.194,1.284
"13:14:22.400000",1.434,3.197,1.283
"13:14:22.600000",1.434,3.200,1.286
"13:14:22.800000",1.433,3.204,1.285
"13:14:23.000000",1.435,3.206,1.286
"13:14:23.200000",1.434,3.209,1.288
"13:14:23.400000",1.434,3.212,1.290
"13:14:23.600000",1.434,3.216,1.290
"13:14:23.800000",1.434,3.219,1.292
"13:14:24.000000",1.434,3.222,1.293
"13:14:24.200000",1.433,3.225,1.295
"13:14:24.400000",1.434,3.230,1.295
"13:14:24.600000",1.434,3.234,1.297
"13:14:24.800000",1.434,3.238,1.298
"13:14:25.000000",1.434,3.240,1.299
"13:14:25.200000",1.431,3.243,1.301
"13:14:25.400000",1.435,3.246,1.299
"13:14:25.600000",1.435,3.249,1.301
"13:14:25.800000",1.434,3.253,1.303
"13:14:26.000000",1.435,3.255,1.305
"13:14:26.200000",1.435,3.259,1.304
"13:14:26.400000",1.435,3.262,1.306
"13:14:26.600000",1.435,3.264,1.307
"13:14:26.800000",1.436,3.268,1.309
"13:14:27.000000",1.436,3.271,1.309
"13:14:27.200000",1.435,3.274,1.311
"13:14:27.400000",1.434,3.277,1.313
"13:14:27.600000",1.434,3.280,1.314
"13:14:27.800000",1.435,3.284,1.314
"13:14:28.000000",1.434,3.287,1.315
"13:14:28.200000",1.434,3.292,1.319
"13:14:28.400000",1.436,3.296,1.318
"13:14:28.600000",1.436,3.298,1.318
"13:14:28.800000",1.435,3.302,1.320
"13:14:29.000000",1.436,3.304,1.321
"13:14:29.200000",1.435,3.307,1.322
"13:14:29.400000",1.436,3.311,1.322
"13:14:29.600000",1.436,3.314,1.325
"13:14:29.800000",1.434,3.318,1.326
"13:14:30.000000",1.435,3.321,1.328
"13:14:30.200000",1.435,3.324,1.328
"13:14:30.400000",1.435,3.326,1.330
"13:14:30.600000",1.434,3.330,1.329
"13:14:30.800000",1.434,3.333,1.331
"13:14:31.000000",1.435,3.335,1.333
"13:14:31.200000",1.434,3.339,1.334
"13:14:31.400000",1.436,3.342,1.334
"13:14:31.600000",1.436,3.345,1.337
"13:14:31.800000",1.436,3.347,1.336
"13:14:32.000000",1.436,3.351,1.338
"13:14:32.200000",1.432,3.354,1.339
"13:14:32.400000",1.436,3.359,1.339
"13:14:32.600000",1.435,3.362,1.342
"13:14:32.800000",1.436,3.366,1.344
"13:14:33.000000",1.435,3.369,1.342
"13:14:33.200000",1.436,3.371,1.344
"13:14:33.400000",1.436,3.375,1.347
"13:14:33.600000",1.436,3.379,1.346
"13:14:33.800000",1.436,3.381,1.348
"13:14:34.000000",1.436,3.385,1.350
"13:14:34.200000",1.436,3.386,1.350
"13:14:34.400000",1.434,3.390,1.351
"13:14:34.600000",1.437,3.393,1.352
"13:14:34.800000",1.436,3.395,1.353
"13:14:35.000000",1.436,3.399,1.355
"13:14:35.200000",1.434,3.402,1.355
"13:14:35.400000",1.435,3.405,1.358
"13:14:35.600000",1.436,3.409,1.358
"13:14:35.800000",1.437,3.412,1.359
"13:14:36.000000",1.436,3.415,1.359
"13:14:36.200000",1.437,3.419,1.361
"13:14:36.400000",1.435,3.422,1.362
"13:14:36.600000",1.435,3.425,1.363
"13:14:36.800000",1.436,3.428,1.365
"13:14:37.000000",1.435,3.432,1.366
"13:14:37.200000",1.436,3.435,1.367
"13:14:37.400000",1.436,3.437,1.367
"13:14:37.600000",1.436,3.441,1.369
"13:14:37.800000",1.436,3.444,1.370
"13:14:38.000000",1.436,3.447,1.371
"13:14:38.200000",1.436,3.449,1.372
"13:14:38.400000",1.436,3.452,1.374
"13:14:38.600000",1.438,3.455,1.374
"13:14:38.800000",1.435,3.459,1.376
"13:14:39.000000",1.437,3.461,1.378
"13:14:39.200000",1.436,3.464,1.377
"13:14:39.400000",1.436,3.466,1.380
"13:14:39.600000",1.436,3.469,1.380
"13:14:39.800000",1.437,3.474,1.382
"13:14:40.000000",1.437,3.477,1.383
"13:14:40.200000",1.436,3.480,1.384
"13:14:40.400000",1.436,3.484,1.384
"13:14:40.600000",1.437,3.486,1.385
"13:14:40.800000",1.436,3.490,1.385
"13:14:41.000000",1.436,3.493,1.389
"13:14:41.200000",1.438,3.497,1.389
"13:14:41.400000",1.437,3.498,1.391
"13:14:41.600000",1.435,3.501,1.391
"13:14:41.800000",1.436,3.504,1.392
"13:14:42.000000",1.436,3.508,1.393
"13:14:42.200000",1.437,3.510,1.394
"13:14:42.400000",1.436,3.513,1.396
"13:14:42.600000",1.436,3.516,1.397
"13:14:42.800000",1.436,3.518,1.398
"13:14:43.000000",1.436,3.522,1.399
"13:14:43.200000",1.435,3.525,1.400
"13:14:43.400000",1.436,3.527,1.401
"13:14:43.600000",1.436,3.530,1.403
"13:14:43.800000",1.436,3.533,1.404
"13:14:44.000000",1.436,3.536,1.406
"13:14:44.200000",1.436,3.540,1.405
"13:14:44.400000",1.436,3.544,1.408
"13:14:44.600000",1.436,3.546,1.409
"13:14:44.800000",1.436,3.550,1.410
"13:14:45.000000",1.436,3.552,1.412
"13:14:45.200000",1.436,3.555,1.410
"13:14:45.400000",1.436,3.559,1.412
"13:14:45.600000",1.437,3.561,1.414
"13:14:45.800000",1.437,3.564,1.414
"13:14:46.000000",1.436,3.566,1.416
"13:14:46.200000",1.436,3.569,1.417
"13:14:46.400000",1.436,3.572,1.417
"13:14:46.600000",1.436,3.574,1.418
"13:14:46.800000",1.436,3.578,1.419
"13:14:47.000000",1.436,3.580,1.423
"13:14:47.200000",1.435,3.584,1.421
"13:14:47.400000",1.435,3.585,1.421
"13:14:47.600000",1.436,3.589,1.424
"13:14:47.800000",1.435,3.592,1.425
"13:14:48.000000",1.435,3.595,1.427
"13:14:48.200000",1.436,3.599,1.428
"13:14:48.400000",1.436,3.601,1.428
"13:14:48.600000",1.436,3.604,1.429
"13:14:48.800000",1.436,3.607,1.431
"13:14:49.000000",1.436,3.610,1.432
"13:14:49.200000",1.437,3.611,1.433
"13:14:49.400000",1.436,3.615,1.434
"13:14:49.600000",1.435,3.618,1.435
"13:14:49.800000",1.436,3.621,1.436
"13:14:50.000000",1.436,3.623,1.438
"13:14:50.200000",1.436,3.625,1.438
"13:14:50.400000",1.435,3.628,1.439
"13:14:50.600000",1.436,3.630,1.441
"13:14:50.800000",1.435,3.633,1.442
"13:14:51.000000",1.436,3.636,1.443
"13:14:51.200000",1.436,3.638,1.444
"13:14:51.400000",1.436,3.641,1.445
"13:14:51.600000",1.436,3.643,1.447
"13:14:51.800000",1.435,3.647,1.446
"13:14:52.000000",1.436,3.651,1.449
"13:14:52.200000",1.435,3.653,1.449
"13:14:52.400000",1.436,3.657,1.451
"13:14:52.600000",1.435,3.660,1.453
"13:14:52.800000",1.434,3.661,1.453
"13:14:53.000000",1.435,3.664,1.453
"13:14:53.200000",1.435,3.667,1.457
"13:14:53.400000",1.436,3.670,1.456
"13:14:53.600000",1.434,3.671,1.457
"13:14:53.800000",1.435,3.673,1.458
"13:14:54.000000",1.435,3.677,1.459
"13:14:54.200000",1.435,3.679,1.460
"13:14:54.400000",1.434,3.681,1.461
"13:14:54.600000",1.436,3.683,1.462
"13:14:54.800000",1.434,3.686,1.463
"13:14:55.000000",1.434,3.690,1.466
"13:14:55.200000",1.436,3.691,1.464
"13:14:55.400000",1.435,3.694,1.468
"13:14:55.600000",1.434,3.697,1.468
"13:14:55.800000",1.434,3.700,1.469
"13:14:56.000000",1.434,3.703,1.472
"13:14:56.200000",1.435,3.706,1.472
"13:14:56.400000",1.434,3.707,1.473
"13:14:56.600000",1.434,3.711,1.475
"13:14:56.800000",1.434,3.713,1.474
"13:14:57.000000",1.435,3.715,1.476
"13:14:57.200000",1.434,3.718,1.478
"13:14:57.400000",1.434,3.720,1.479
"13:14:57.600000",1.435,3.722,1.480
"13:14:57.800000",1.434,3.724,1.481
"13:14:58.000000",1.434,3.727,1.482
"13:14:58.200000",1.433,3.729,1.485
"13:14:58.400000",1.436,3.731,1.484
"13:14:58.600000",1.433,3.734,1.485
"13:14:58.800000",1.433,3.737,1.487
"13:14:59.000000",1.434,3.739,1.486
"13:14:59.200000",1.433,3.741,1.489
"13:14:59.400000",1.434,3.743,1.489
"13:14:59.600000",1.433,3.746,1.491
"13:14:59.800000",1.433,3.750,1.493
"13:15:00.000000",1.433,3.752,1.492
"13:15:00.200000",1.432,3.754,1.493
"13:15:00.400000",1.432,3.756,1.496
"13:15:00.600000",1.433,3.758,1.498
"13:15:00.800000",1.434,3.761,1.498
"13:15:01.000000",1.435,3.763,1.498
"13:15:01.200000",1.432,3.766,1.500
"13:15:01.400000",1.432,3.767,1.500
"13:15:01.600000",1.432,3.769,1.502
"13:15:01.800000",1.434,3.771,1.504
"13:15:02.000000",1.431,3.773,1.505
"13:15:02.200000",1.431,3.775,1.505
"13:15:02.400000",1.432,3.777,1.507
"13:15:02.600000",1.431,3.779,1.507
"13:15:02.800000",1.432,3.782,1.509
"13:15:03.000000",1.431,3.784,1.510
"13:15:03.200000",1.431,3.786,1.511
"13:15:03.400000",1.432,3.789,1.512
"13:15:03.600000",1.431,3.791,1.515
"13:15:03.800000",1.431,3.794,1.515
"13:15:04.000000",1.431,3.796,1.515
"13:15:04.200000",1.432,3.798,1.517
"13:15:04.400000",1.431,3.800,1.518
"13:15:04.600000",1.433,3.802,1.519
"13:15:04.800000",1.433,3.804,1.520
"13:15:05.000000",1.433,3.805,1.521
"13:15:05.200000",1.432,3.808,1.521
"13:15:05.400000",1.432,3.810,1.523
"13:15:05.600000",1.431,3.812,1.524
"13:15:05.800000",1.431,3.814,1.525
"13:15:06.000000",1.431,3.815,1.526
"13:15:06.200000",1.431,3.817,1.528
"13:15:06.400000",1.431,3.819,1.530
"13:15:06.600000",1.429,3.820,1.530
"13:15:06.800000",1.429,3.824,1.530
"13:15:07.000000",1.431,3.826,1.532
"13:15:07.200000",1.430,3.827,1.532
"13:15:07.400000",1.430,3.830,1.534
"13:15:07.600000",1.431,3.832,1.535
"13:15:07.800000",1.430,3.834,1.537
"13:15:08.000000",1.430,3.835,1.537
"13:15:08.200000",1.431,3.837,1.538
"13:15:08.400000",1.431,3.840,1.539
"13:15:08.600000",1.427,3.842,1.540
"13:15:08.800000",1.429,3.842,1.543
"13:15:09.000000",1.429,3.844,1.543
"13:15:09.200000",1.428,3.846,1.543
"13:15:09.400000",1.429,3.847,1.547
"13:15:09.600000",1.429,3.848,1.547
"13:15:09.800000",1.429,3.851,1.547
"13:15:10.000000",1.428,3.852,1.548
"13:15:10.200000",1.429,3.853,1.549
"13:15:10.400000",1.428,3.855,1.551
"13:15:10.600000",1.428,3.857,1.552
"13:15:10.800000",1.428,3.860,1.553
"13:15:11.000000",1.428,3.862,1.554
"13:15:11.200000",1.427,3.863,1.555
"13:15:11.400000",1.428,3.865,1.556
"13:15:11.600000",1.429,3.867,1.556
"13:15:11.800000",1.428,3.870,1.560
"13:15:12.000000",1.428,3.870,1.560
"13:15:12.200000",1.428,3.872,1.560
"13:15:12.400000",1.427,3.874,1.563
"13:15:12.600000",1.428,3.876,1.563
"13:15:12.800000",1.427,3.876,1.565
"13:15:13.000000",1.427,3.877,1.565
"13:15:13.200000",1.425,3.878,1.566
"13:15:13.400000",1.426,3.880,1.566
"13:15:13.600000",1.426,3.881,1.568
"13:15:13.800000",1.427,3.883,1.570
"13:15:14.000000",1.427,3.885,1.570
"13:15:14.200000",1.427,3.885,1.572
"13:15:14.400000",1.425,3.887,1.573
"13:15:14.600000",1.425,3.889,1.574
"13:15:14.800000",1.426,3.891,1.576
"13:15:15.000000",1.425,3.893,1.577
"13:15:15.200000",1.425,3.894,1.577
"13:15:15.400000",1.425,3.895,1.579
"13:15:15.600000",1.424,3.897,1.581
"13:15:15.800000",1.425,3.899,1.581
"13:15:16.000000",1.423,3.899,1.582
"13:15:16.200000",1.425,3.901,1.583
"13:15:16.400000",1.424,3.902,1.583
"13:15:16.600000",1.423,3.902,1.586
"13:15:16.800000",1.424,3.904,1.586
"13:15:17.000000",1.423,3.904,1.588
"13:15:17.200000",1.424,3.906,1.588
"13:15:17.400000",1.424,3.907,1.588
"13:15:17.600000",1.423,3.908,1.590
"13:15:17.800000",1.423,3.910,1.592
"13:15:18.000000",1.423,3.910,1.593
"13:15:18.200000",1.423,3.913,1.594
"13:15:18.400000",1.422,3.914,1.595
"13:15:18.600000",1.423,3.915,1.596
"13:15:18.800000",1.423,3.919,1.598
"13:15:19.000000",1.421,3.919,1.598
"13:15:19.200000",1.421,3.919,1.600
"13:15:19.400000",1.421,3.920,1.601
"13:15:19.600000",1.421,3.921,1.603
"13:15:19.800000",1.420,3.922,1.603
"13:15:20.000000",1.421,3.923,1.603
"13:15:20.200000",1.420,3.923,1.606
"13:15:20.400000",1.421,3.925,1.606
"13:15:20.600000",1.420,3.926,1.607
"13:15:20.800000",1.421,3.926,1.607
"13:15:21.000000",1.420,3.927,1.609
"13:15:21.200000",1.420,3.928,1.611
"13:15:21.400000",1.419,3.930,1.612
"13:15:21.600000",1.418,3.930,1.613
"13:15:21.800000",1.418,3.932,1.616
"13:15:22.000000",1.419,3.933,1.616
"13:15:22.200000",1.419,3.934,1.617
"13:15:22.400000",1.418,3.936,1.618
"13:15:22.600000",1.418,3.936,1.620
"13:15:22.800000",1.418,3.938,1.620
"13:15:23.000000",1.418,3.939,1.622
"13:15:23.200000",1.417,3.938,1.622
"13:15:23.400000",1.419,3.940,1.622
"13:15:23.600000",1.416,3.941,1.626
"13:15:23.800000",1.418,3.941,1.626
"13:15:24.000000",1.416,3.941,1.626
"13:15:24.200000",1.415,3.942,1.626
"13:15:24.400000",1.416,3.943,1.628
"13:15:24.600000",1.414,3.943,1.628
"13:15:24.800000",1.416,3.944,1.631
"13:15:25.000000",1.415,3.945,1.632
"13:15:25.200000",1.414,3.946,1.635
"13:15:25.400000",1.415,3.947,1.635
"13:15:25.600000",1.414,3.948,1.635
"13:15:25.800000",1.416,3.949,1.637
"13:15:26.000000",1.414,3.950,1.637
"13:15:26.200000",1.413,3.951,1.638
"13:15:26.400000",1.412,3.951,1.640
"13:15:26.600000",1.414,3.953,1.641
"13:15:26.800000",1.412,3.953,1.642
"13:15:27.000000",1.412,3.954,1.643
"13:15:27.200000",1.412,3.955,1.643
"13:15:27.400000",1.411,3.955,1.643
"13:15:27.600000",1.410,3.955,1.646
"13:15:27.800000",1.410,3.956,1.647
"13:15:28.000000",1.410,3.955,1.648
"13:15:28.200000",1.410,3.957,1.650
"13:15:28.400000",1.409,3.955,1.651
"13:15:28.600000",1.409,3.958,1.651
"13:15:28.800000",1.409,3.958,1.653
"13:15:29.000000",1.408,3.958,1.653
"13:15:29.200000",1.408,3.959,1.654
"13:15:29.400000",1.408,3.960,1.656
"13:15:29.600000",1.408,3.961,1.656
"13:15:29.800000",1.407,3.962,1.656
"13:15:30.000000",1.407,3.963,1.659
"13:15:30.200000",1.406,3.964,1.661
"13:15:30.400000",1.406,3.965,1.663
"13:15:30.600000",1.406,3.964,1.662
"13:15:30.800000",1.406,3.964,1.663
"13:15:31.000000",1.405,3.965,1.664
"13:15:31.200000",1.404,3.966,1.667
"13:15:31.400000",1.404,3.966,1.667
"13:15:31.600000",1.402,3.966,1.668
"13:15:31.800000",1.402,3.966,1.669
"13:15:32.000000",1.403,3.966,1.670
"13:15:32.200000",1.402,3.967,1.670
"13:15:32.400000",1.402,3.967,1.674
"13:15:32.600000",1.401,3.968,1.674
"13:15:32.800000",1.402,3.967,1.674
"13:15:33.000000",1.399,3.968,1.676
"13:15:33.200000",1.399,3.970,1.677
"13:15:33.400000",1.399,3.970,1.680
"13:15:33.600000",1.399,3.970,1.680
"13:15:33.800000",1.399,3.972,1.681
"13:15:34.000000",1.398,3.972,1.682
"13:15:34.200000",1.397,3.971,1.685
"13:15:34.400000",1.396,3.972,1.684
"13:15:34.600000",1.396,3.972,1.685
"13:15:34.800000",1.395,3.973,1.686
"13:15:35.000000",1.393,3.972,1.687
"13:15:35.200000",1.393,3.972,1.689
"13:15:35.400000",1.393,3.972,1.688
"13:15:35.600000",1.391,3.972,1.690
"13:15:35.800000",1.393,3.972,1.690
"13:15:36.000000",1.389,3.972,1.691
"13:15:36.200000",1.388,3.972,1.695
"13:15:36.400000",1.386,3.973,1.696
"13:15:36.600000",1.385,3.972,1.696
"13:15:36.800000",1.383,3.974,1.697
"13:15:37.000000",1.380,3.974,1.699
"13:15:37.200000",1.378,3.974,1.699
"13:15:37.400000",1.376,3.974,1.699
"13:15:37.600000",1.372,3.974,1.701
"13:15:37.800000",1.367,3.974,1.704
"13:15:38.000000",1.363,3.972,1.703
"13:15:38.200000",1.356,3.972,1.705
"13:15:38.400000",0.027,3.796,1.706
"13:15:38.600000",0.015,3.794,1.706
"13:15:38.800000",0.015,3.794,1.710
"13:15:39.000000",0.015,3.793,1.710
"13:15:39.200000",0.014,3.793,1.711
"13:15:39.400000",0.015,3.792,1.710
"13:15:39.600000",0.015,3.792,1.714
"13:15:39.800000",0.015,3.791,1.714
"13:15:40.000000",0.014,3.792,1.715
"13:15:40.200000",0.015,3.792,1.717
"13:15:40.400000",0.014,3.792,1.717
"13:15:40.600000",0.015,3.792,1.717
"13:15:40.800000",0.014,3.792,1.719
"13:15:41.000000",0.016,3.792,1.720
"13:15:41.200000",0.015,3.792,1.721
"13:15:41.400000",0.016,3.792,1.723
"13:15:41.600000",0.014,3.792,1.723
"13:15:41.800000",0.016,3.792,1.725
"13:15:42.000000",0.016,3.791,1.725
"13:15:42.200000",0.014,3.791,1.728
"13:15:42.400000",0.014,3.791,1.729
"13:15:42.600000",0.015,3.790,1.730
"13:15:42.800000",0.017,3.791,1.730
"13:15:43.000000",0.015,3.790,1.731
"13:15:43.200000",0.016,3.790,1.734
"13:15:43.400000",0.016,3.791,1.733
"13:15:43.600000",0.016,3.790,1.734
"13:15:43.800000",0.016,3.790,1.737
"13:15:44.000000",0.014,3.790,1.736
"13:15:44.200000",0.014,3.790,1.738
"13:15:44.400000",0.015,3.791,1.740
"13:15:44.600000",0.017,3.792,1.740
"13:15:44.800000",0.015,3.791,1.742
"13:15:45.000000",0.014,3.792,1.742
"13:15:45.200000",0.014,3.791,1.743
"13:15:45.400000",0.015,3.791,1.744
"13:15:45.600000",0.014,3.791,1.748
"13:15:45.800000",0.016,3.791,1.746
"13:15:46.000000",0.014,3.790,1.748
"13:15:46.200000",0.014,3.790,1.748
"13:15:46.400000",0.015,3.790,1.750
"13:15:46.600000",0.015,3.790,1.750
"13:15:46.800000",0.015,3.790,1.750
"13:15:47.000000",0.015,3.789,1.750
"13:15:47.200000",0.014,3.788,1.750
"13:15:47.400000",0.015,3.790,1.751
"13:15:47.600000",0.016,3.790,1.750
"13:15:47.800000",0.015,3.789,1.749
"13:15:48.000000",0.014,3.791,1.750
"13:15:48.200000",0.017,3.790,1.750
"13:15:48.400000",0.015,3.790,1.750
"13:15:48.600000",0.014,3.791,1.750
"13:15:48.800000",0.015,3.790,1.750
"13:15:49.000000",0.014,3.790,1.750
"13:15:49.200000",0.015,3.790,1.750
"13:15:49.400000",0.014,3.790,1.752
"13:15:49.600000",0.017,3.790,1.750
"13:15:49.800000",0.015,3.790,1.752
"13:15:50.000000",0.015,3.790,1.750
"13:15:50.200000",0.014,3.790,1.750
"13:15:50.400000",0.016,3.788,1.750
"13:15:50.600000",0.015,3.790,1.750
"13:15:50.800000",0.014,3.788,1.752
"13:15:51.000000",0.015,3.789,1.748
"13:15:51.200000",0.014,3.789,1.750
"13:15:51.400000",0.014,3.790,1.751
"13:15:51.600000",0.014,3.790,1.750
"13:15:51.800000",0.016,3.790,1.750
"13:15:52.000000",0.015,3.790,1.750
"13:15:52.200000",0.014,3.790,1.750
"13:15:52.400000",0.014,3.790,1.749
"13:15:52.600000",0.015,3.790,1.750
"13:15:52.800000",0.014,3.790,1.750
"13:15:53.000000",0.015,3.790,1.749
"13:15:53.200000",0.014,3.789,1.749
"13:15:53.400000",0.015,3.790,1.750
"13:15:53.600000",0.015,3.789,1.750
"13:15:53.800000",0.015,3.788,1.750
"13:15:54.000000",0.014,3.789,1.750
"13:15:54.200000",0.014,3.790,1.750
"13:15:54.400000",0.015,3.788,1.750
"13:15:54.600000",0.015,3.789,1.750
"13:15:54.800000",0.013,3.789,1.750
"13:15:55.000000",0.015,3.789,1.750
"13:15:55.200000",0.015,3.788,1.750
"13:15:55.400000",0.014,3.790,1.750
"13:15:55.600000",0.015,3.790,1.752
"13:15:55.800000",0.015,3.790,1.750
"13:15:56.000000",0.015,3.790,1.749
"13:15:56.200000",0.015,3.790,1.750
"13:15:56.400000",0.017,3.790,1.749
"13:15:56.600000",0.015,3.789,1.751
