,Analog1[V],Analog2[V],Analog9[V]
"12:45:57.600000",0.105,0.015,0.015
"12:45:57.800000",0.108,0.015,0.017
"12:45:58.000000",0.112,0.015,0.017
"12:45:58.200000",0.114,0.016,0.019
"12:45:58.400000",0.115,0.017,0.019
"12:45:58.600000",0.119,0.017,0.020
"12:45:58.800000",0.121,0.016,0.020
"12:45:59.000000",0.122,0.016,0.023
"12:45:59.200000",0.126,0.016,0.023
"12:45:59.400000",0.127,0.015,0.025
"12:45:59.600000",0.130,0.016,0.026
"12:45:59.800000",0.130,0.016,0.027
"12:46:00.000000",0.132,0.016,0.027
"12:46:00.200000",0.133,0.015,0.027
"12:46:00.400000",0.134,0.017,0.030
"12:46:00.600000",0.136,0.017,0.031
"12:46:00.800000",0.139,0.017,0.033
"12:46:01.000000",0.139,0.017,0.034
"12:46:01.200000",0.143,0.016,0.035
"12:46:01.400000",0.143,0.017,0.035
"12:46:01.600000",0.147,0.015,0.036
"12:46:01.800000",0.153,0.016,0.038
"12:46:02.000000",0.155,0.017,0.038
"12:46:02.200000",0.159,0.017,0.040
"12:46:02.400000",0.163,0.017,0.040
"12:46:02.600000",0.166,0.017,0.042
"12:46:02.800000",0.170,0.018,0.044
"12:46:03.000000",0.174,0.018,0.046
"12:46:03.200000",0.178,0.017,0.047
"12:46:03.400000",0.182,0.017,0.046
"12:46:03.600000",0.185,0.017,0.047
"12:46:03.800000",0.189,0.016,0.050
"12:46:04.000000",0.193,0.017,0.052
"12:46:04.200000",0.197,0.017,0.051
"12:46:04.400000",0.200,0.018,0.053
"12:46:04.600000",0.204,0.018,0.054
"12:46:04.800000",0.208,0.019,0.055
"12:46:05.000000",0.211,0.019,0.057
"12:46:05.200000",0.218,0.018,0.056
"12:46:05.400000",0.223,0.019,0.058
"12:46:05.600000",0.230,0.017,0.058
"12:46:05.800000",0.241,0.018,0.059
"12:46:06.000000",0.253,0.019,0.061
"12:46:06.200000",0.262,0.018,0.064
"12:46:06.400000",0.271,0.019,0.063
"12:46:06.600000",0.282,0.020,0.066
"12:46:06.800000",0.290,0.021,0.065
"12:46:07.000000",0.301,0.021,0.067
"12:46:07.200000",0.306,0.021,0.068
"12:46:07.400000",0.314,0.021,0.070
"12:46:07.600000",0.323,0.021,0.072
"12:46:07.800000",0.330,0.021,0.072
"12:46:08.000000",0.338,0.020,0.072
"12:46:08.200000",0.344,0.021,0.074
"12:46:08.400000",0.351,0.020,0.075
"12:46:08.600000",0.357,0.022,0.076
"12:46:08.800000",0.363,0.022,0.077
"12:46:09.000000",0.370,0.022,0.077
"12:46:09.200000",0.376,0.021,0.079
"12:46:09.400000",0.381,0.023,0.081
"12:46:09.600000",0.386,0.023,0.081
"12:46:09.800000",0.389,0.021,0.083
"12:46:10.000000",0.396,0.022,0.083
"12:46:10.200000",0.402,0.023,0.085
"12:46:10.400000",0.410,0.022,0.084
"12:46:10.600000",0.417,0.022,0.087
"12:46:10.800000",0.422,0.023,0.089
"12:46:11.000000",0.430,0.023,0.088
"12:46:11.200000",0.436,0.024,0.089
"12:46:11.400000",0.443,0.024,0.092
"12:46:11.600000",0.448,0.023,0.092
"12:46:11.800000",0.455,0.023,0.092
"12:46:12.000000",0.462,0.024,0.094
"12:46:12.200000",0.470,0.023,0.094
"12:46:12.400000",0.477,0.023,0.097
"12:46:12.600000",0.485,0.023,0.096
"12:46:12.800000",0.491,0.024,0.098
"12:46:13.000000",0.496,0.024,0.099
"12:46:13.200000",0.503,0.025,0.101
"12:46:13.400000",0.512,0.025,0.102
"12:46:13.600000",0.518,0.025,0.104
"12:46:13.800000",0.524,0.025,0.105
"12:46:14.000000",0.530,0.025,0.107
"12:46:14.200000",0.537,0.025,0.106
"12:46:14.400000",0.545,0.025,0.107
"12:46:14.600000",0.552,0.025,0.109
"12:46:14.800000",0.559,0.025,0.110
"12:46:15.000000",0.565,0.025,0.111
"12:46:15.200000",0.573,0.026,0.111
"12:46:15.400000",0.580,0.027,0.113
"12:46:15.600000",0.588,0.027,0.115
"12:46:15.800000",0.595,0.027,0.116
"12:46:16.000000",0.603,0.026,0.116
"12:46:16.200000",0.610,0.027,0.117
"12:46:16.400000",0.616,0.027,0.119
"12:46:16.600000",0.622,0.026,0.120
"12:46:16.800000",0.628,0.027,0.120
"12:46:17.000000",0.636,0.028,0.122
"12:46:17.200000",0.642,0.028,0.123
"12:46:17.400000",0.649,0.027,0.125
"12:46:17.600000",0.651,0.028,0.126
"12:46:17.800000",0.663,0.029,0.127
"12:46:18.000000",0.670,0.028,0.127
"12:46:18.200000",0.676,0.028,0.128
"12:46:18.400000",0.686,0.028,0.129
"12:46:18.600000",0.691,0.027,0.132
"12:46:18.800000",0.699,0.027,0.129
"12:46:19.000000",0.706,0.029,0.132
"12:46:19.200000",0.715,0.029,0.133
"12:46:19.400000",0.720,0.029,0.136
"12:46:19.600000",0.727,0.030,0.138
"12:46:19.800000",0.734,0.029,0.137
"12:46:20.000000",0.743,0.031,0.139
"12:46:20.200000",0.751,0.030,0.140
"12:46:20.400000",0.757,0.030,0.143
"12:46:20.600000",0.764,0.029,0.141
"12:46:20.800000",0.772,0.029,0.143
"12:46:21.000000",0.781,0.030,0.143
"12:46:21.200000",0.787,0.029,0.146
"12:46:21.400000",0.794,0.031,0.146
"12:46:21.600000",0.803,0.032,0.149
"12:46:21.800000",0.810,0.030,0.149
"12:46:22.000000",0.817,0.032,0.151
"12:46:22.200000",0.825,0.033,0.151
"12:46:22.400000",0.832,0.032,0.153
"12:46:22.600000",0.840,0.032,0.153
"12:46:22.800000",0.847,0.031,0.155
"12:46:23.000000",0.854,0.032,0.157
"12:46:23.200000",0.863,0.032,0.158
"12:46:23.400000",0.871,0.032,0.158
"12:46:23.600000",0.879,0.034,0.160
"12:46:23.800000",0.886,0.033,0.162
"12:46:24.000000",0.892,0.034,0.161
"12:46:24.200000",0.902,0.034,0.162
"12:46:24.400000",0.909,0.034,0.162
"12:46:24.600000",0.916,0.034,0.165
"12:46:24.800000",0.922,0.035,0.167
"12:46:25.000000",0.931,0.034,0.166
"12:46:25.200000",0.938,0.034,0.168
"12:46:25.400000",0.946,0.035,0.168
"12:46:25.600000",0.956,0.034,0.169
"12:46:25.800000",0.962,0.035,0.173
"12:46:26.000000",0.969,0.036,0.169
"12:46:26.200000",0.978,0.036,0.173
"12:46:26.400000",0.985,0.037,0.175
"12:46:26.600000",0.994,0.037,0.175
"12:46:26.800000",1.001,0.037,0.175
"12:46:27.000000",1.008,0.037,0.179
"12:46:27.200000",1.016,0.037,0.179
"12:46:27.400000",1.025,0.036,0.180
"12:46:27.600000",1.032,0.037,0.181
"12:46:27.800000",1.042,0.038,0.183
"12:46:28.000000",1.048,0.038,0.183
"12:46:28.200000",1.056,0.039,0.185
"12:46:28.400000",1.065,0.040,0.186
"12:46:28.600000",1.074,0.039,0.187
"12:46:28.800000",1.080,0.039,0.188
"12:46:29.000000",1.089,0.040,0.188
"12:46:29.200000",1.098,0.040,0.190
"12:46:29.400000",1.105,0.040,0.192
"12:46:29.600000",1.114,0.040,0.192
"12:46:29.800000",1.122,0.038,0.192
"12:46:30.000000",1.130,0.041,0.194
"12:46:30.200000",1.138,0.042,0.194
"12:46:30.400000",1.147,0.041,0.198
"12:46:30.600000",1.155,0.042,0.198
"12:46:30.800000",1.164,0.043,0.198
"12:46:31.000000",1.172,0.044,0.200
"12:46:31.200000",1.181,0.044,0.201
"12:46:31.400000",1.189,0.044,0.203
"12:46:31.600000",1.198,0.044,0.201
"12:46:31.800000",1.207,0.044,0.203
"12:46:32.000000",1.215,0.044,0.205
"12:46:32.200000",1.222,0.045,0.205
"12:46:32.400000",1.232,0.046,0.207
"12:46:32.600000",1.240,0.046,0.209
"12:46:32.800000",1.247,0.048,0.210
"12:46:33.000000",1.257,0.048,0.211
"12:46:33.200000",1.265,0.049,0.212
"12:46:33.400000",1.275,0.048,0.212
"12:46:33.600000",1.283,0.049,0.216
"12:46:33.800000",1.291,0.048,0.215
"12:46:34.000000",1.299,0.049,0.217
"12:46:34.200000",1.309,0.049,0.219
"12:46:34.400000",1.318,0.050,0.220
"12:46:34.600000",1.327,0.050,0.220
"12:46:34.800000",1.335,0.051,0.222
"12:46:35.000000",1.346,0.051,0.222
"12:46:35.200000",1.351,0.053,0.224
"12:46:35.400000",1.361,0.053,0.224
"12:46:35.600000",1.367,0.053,0.226
"12:46:35.800000",1.378,0.053,0.229
"12:46:36.000000",1.388,0.053,0.226
"12:46:36.200000",1.395,0.054,0.229
"12:46:36.400000",1.404,0.053,0.231
"12:46:36.600000",1.412,0.054,0.232
"12:46:36.800000",1.421,0.055,0.233
"12:46:37.000000",1.430,0.055,0.235
"12:46:37.200000",1.437,0.056,0.233
"12:46:37.400000",1.449,0.057,0.233
"12:46:37.600000",1.456,0.057,0.235
"12:46:37.800000",1.466,0.057,0.237
"12:46:38.000000",1.473,0.057,0.238
"12:46:38.200000",1.484,0.056,0.239
"12:46:38.400000",1.491,0.057,0.239
"12:46:38.600000",1.500,0.057,0.242
"12:46:38.800000",1.509,0.058,0.244
"12:46:39.000000",1.517,0.059,0.245
"12:46:39.200000",1.526,0.059,0.246
"12:46:39.400000",1.534,0.059,0.246
"12:46:39.600000",1.543,0.060,0.248
"12:46:39.800000",1.550,0.059,0.249
"12:46:40.000000",1.558,0.060,0.250
"12:46:40.200000",1.567,0.062,0.250
"12:46:40.400000",1.575,0.059,0.252
"12:46:40.600000",1.583,0.059,0.255
"12:46:40.800000",1.592,0.059,0.255
"12:46:41.000000",1.600,0.061,0.256
"12:46:41.200000",1.610,0.062,0.257
"12:46:41.400000",1.618,0.062,0.258
"12:46:41.600000",1.628,0.062,0.258
"12:46:41.800000",1.635,0.062,0.260
"12:46:42.000000",1.645,0.064,0.261
"12:46:42.200000",1.650,0.063,0.262
"12:46:42.400000",1.662,0.063,0.265
"12:46:42.600000",1.668,0.062,0.263
"12:46:42.800000",1.678,0.063,0.266
"12:46:43.000000",1.686,0.062,0.267
"12:46:43.200000",1.693,0.063,0.267
"12:46:43.400000",1.702,0.064,0.268
"12:46:43.600000",1.711,0.065,0.269
"12:46:43.800000",1.719,0.065,0.272
"12:46:44.000000",1.729,0.066,0.273
"12:46:44.200000",1.736,0.066,0.273
"12:46:44.400000",1.744,0.066,0.274
"12:46:44.600000",1.753,0.066,0.277
"12:46:44.800000",1.761,0.065,0.277
"12:46:45.000000",1.768,0.065,0.278
"12:46:45.200000",1.778,0.065,0.280
"12:46:45.400000",1.785,0.066,0.279
"12:46:45.600000",1.791,0.066,0.281
"12:46:45.800000",1.800,0.066,0.283
"12:46:46.000000",1.809,0.068,0.283
"12:46:46.200000",1.817,0.068,0.286
"12:46:46.400000",1.822,0.069,0.284
"12:46:46.600000",1.832,0.068,0.286
"12:46:46.800000",1.840,0.068,0.287
"12:46:47.000000",1.846,0.068,0.288
"12:46:47.200000",1.853,0.068,0.290
"12:46:47.400000",1.860,0.068,0.290
"12:46:47.600000",1.868,0.068,0.292
"12:46:47.800000",1.873,0.068,0.294
"12:46:48.000000",1.879,0.070,0.294
"12:46:48.200000",1.885,0.070,0.296
"12:46:48.400000",1.894,0.070,0.296
"12:46:48.600000",1.896,0.071,0.297
"12:46:48.800000",1.901,0.071,0.298
"12:46:49.000000",1.906,0.070,0.299
"12:46:49.200000",1.907,0.070,0.300
"12:46:49.400000",1.902,0.070,0.301
"12:46:49.600000",1.900,0.070,0.305
"12:46:49.800000",1.900,0.070,0.303
"12:46:50.000000",1.903,0.070,0.306
"12:46:50.200000",1.906,0.070,0.305
"12:46:50.400000",1.909,0.070,0.307
"12:46:50.600000",1.915,0.070,0.309
"12:46:50.800000",1.919,0.071,0.310
"12:46:51.000000",1.923,0.071,0.312
"12:46:51.200000",1.924,0.071,0.312
"12:46:51.400000",1.923,0.070,0.312
"12:46:51.600000",1.926,0.071,0.314
"12:46:51.800000",1.925,0.070,0.316
"12:46:52.000000",1.924,0.071,0.314
"12:46:52.200000",1.920,0.070,0.317
"12:46:52.400000",1.922,0.070,0.319
"12:46:52.600000",1.920,0.070,0.320
"12:46:52.800000",1.922,0.069,0.321
"12:46:53.000000",1.920,0.070,0.321
"12:46:53.200000",1.919,0.070,0.323
"12:46:53.400000",1.918,0.070,0.325
"12:46:53.600000",1.917,0.070,0.326
"12:46:53.800000",1.918,0.070,0.326
"12:46:54.000000",1.920,0.070,0.328
"12:46:54.200000",1.920,0.070,0.329
"12:46:54.400000",1.924,0.069,0.329
"12:46:54.600000",1.924,0.071,0.331
"12:46:54.800000",1.924,0.072,0.333
"12:46:55.000000",1.924,0.072,0.331
"12:46:55.200000",1.924,0.072,0.334
"12:46:55.400000",1.926,0.073,0.335
"12:46:55.600000",1.924,0.073,0.337
"12:46:55.800000",1.919,0.074,0.338
"12:46:56.000000",1.915,0.073,0.338
"12:46:56.200000",1.913,0.074,0.340
"12:46:56.400000",1.918,0.074,0.340
"12:46:56.600000",1.926,0.076,0.342
"12:46:56.800000",1.932,0.077,0.344
"12:46:57.000000",1.938,0.080,0.344
"12:46:57.200000",1.941,0.081,0.346
"12:46:57.400000",1.945,0.083,0.346
"12:46:57.600000",1.950,0.088,0.347
"12:46:57.800000",1.953,0.092,0.349
"12:46:58.000000",1.954,0.095,0.351
"12:46:58.200000",1.958,0.098,0.351
"12:46:58.400000",1.960,0.102,0.352
"12:46:58.600000",1.963,0.107,0.353
"12:46:58.800000",1.964,0.110,0.355
"12:46:59.000000",1.967,0.115,0.354
"12:46:59.200000",1.969,0.120,0.355
"12:46:59.400000",1.968,0.128,0.358
"12:46:59.600000",1.971,0.133,0.358
"12:46:59.800000",1.975,0.138,0.360
"12:47:00.000000",1.978,0.144,0.361
"12:47:00.200000",1.982,0.147,0.361
"12:47:00.400000",1.983,0.151,0.362
"12:47:00.600000",1.985,0.156,0.366
"12:47:00.800000",1.984,0.160,0.365
"12:47:01.000000",1.975,0.162,0.366
"12:47:01.200000",1.979,0.165,0.367
"12:47:01.400000",1.984,0.167,0.369
"12:47:01.600000",1.986,0.168,0.370
"12:47:01.800000",1.990,0.169,0.370
"12:47:02.000000",1.992,0.171,0.372
"12:47:02.200000",1.996,0.172,0.375
"12:47:02.400000",2.000,0.174,0.374
"12:47:02.600000",2.005,0.174,0.374
"12:47:02.800000",2.009,0.175,0.377
"12:47:03.000000",2.011,0.178,0.377
"12:47:03.200000",2.014,0.179,0.379
"12:47:03.400000",2.016,0.181,0.381
"12:47:03.600000",2.020,0.184,0.382
"12:47:03.800000",2.023,0.186,0.381
"12:47:04.000000",2.024,0.189,0.383
"12:47:04.200000",2.026,0.192,0.385
"12:47:04.400000",2.028,0.195,0.386
"12:47:04.600000",2.031,0.200,0.387
"12:47:04.800000",2.031,0.203,0.387
"12:47:05.000000",2.029,0.210,0.387
"12:47:05.200000",2.029,0.218,0.390
"12:47:05.400000",2.031,0.226,0.391
"12:47:05.600000",2.035,0.233,0.393
"12:47:05.800000",2.038,0.239,0.393
"12:47:06.000000",2.040,0.242,0.394
"12:47:06.200000",2.042,0.246,0.396
"12:47:06.400000",2.045,0.249,0.397
"12:47:06.600000",2.046,0.252,0.398
"12:47:06.800000",2.048,0.254,0.400
"12:47:07.000000",2.050,0.255,0.399
"12:47:07.200000",2.050,0.256,0.402
"12:47:07.400000",2.049,0.259,0.402
"12:47:07.600000",2.045,0.259,0.403
"12:47:07.800000",2.041,0.261,0.406
"12:47:08.000000",2.046,0.261,0.406
"12:47:08.200000",2.053,0.264,0.406
"12:47:08.400000",2.057,0.265,0.408
"12:47:08.600000",2.061,0.267,0.410
"12:47:08.800000",2.063,0.268,0.410
"12:47:09.000000",2.062,0.269,0.411
"12:47:09.200000",2.063,0.270,0.413
"12:47:09.400000",2.067,0.271,0.412
"12:47:09.600000",2.070,0.273,0.413
"12:47:09.800000",2.072,0.276,0.417
"12:47:10.000000",2.072,0.277,0.418
"12:47:10.200000",2.074,0.280,0.419
"12:47:10.400000",2.076,0.282,0.419
"12:47:10.600000",2.076,0.286,0.421
