タイトル：,
メモ：,
機種名：,NR-2000,,サンプリング周期：,200.00,[ms],,データ数：,2745,,ｱﾅﾛｸﾞCH数：,3
トリガ条件： トリガ無し,トリガ日付時刻：,2019/10/10 13:11:36 000ms 000us
垂直カーソル情報：なし
演算波形Ch01：使用しない
演算波形Ch02：使用しない
演算波形Ch03：使用しない
演算波形Ch04：使用しない
,Analog1[V],Analog2[V],Analog9[V]
,±5.0V,±5.0V,±5.0V
ｽｹｰﾘﾝｸﾞ設定：,,,
ｽﾑｰｼﾞﾝｸﾞ設定：,,,
"13:19:35.200000",1.129,5.250,1.987
"13:19:35.400000",1.128,5.250,1.990
"13:19:35.600000",1.126,5.250,1.989
"13:19:35.800000",1.126,5.250,1.991
"13:19:36.000000",1.128,5.250,1.992
"13:19:36.200000",1.126,5.250,1.994
"13:19:36.400000",1.126,5.250,1.995
"13:19:36.600000",1.123,5.250,1.997
"13:19:36.800000",1.124,5.250,1.997
"13:19:37.000000",1.123,5.250,1.998
"13:19:37.200000",1.123,5.250,1.999
"13:19:37.400000",1.121,5.250,1.999
"13:19:37.600000",1.121,5.250,2.001
"13:19:37.800000",1.122,5.250,2.001
"13:19:38.000000",1.122,5.250,2.004
"13:19:38.200000",1.121,5.250,2.006
"13:19:38.400000",1.121,5.250,2.003
"13:19:38.600000",1.119,5.250,2.007
"13:19:38.800000",1.120,5.250,2.007
"13:19:39.000000",1.119,5.250,2.009
"13:19:39.200000",1.119,5.250,2.009
"13:19:39.400000",1.117,5.250,2.011
"13:19:39.600000",1.117,5.250,2.011
"13:19:39.800000",1.117,5.250,2.014
"13:19:40.000000",1.117,5.250,2.014
"13:19:40.200000",1.117,5.250,2.016
"13:19:40.400000",1.115,5.250,2.016
"13:19:40.600000",1.115,5.250,2.018
"13:19:40.800000",1.114,5.250,2.019
"13:19:41.000000",1.114,5.250,2.019
"13:19:41.200000",1.113,5.250,2.022
"13:19:41.400000",1.113,5.250,2.024
"13:19:41.600000",1.112,5.250,2.023
"13:19:41.800000",1.110,5.250,2.024
"13:19:42.000000",1.110,5.250,2.024
"13:19:42.200000",1.109,5.250,2.027
"13:19:42.400000",1.110,5.250,2.027
"13:19:42.600000",1.109,5.250,2.031
"13:19:42.800000",1.108,5.250,2.031
"13:19:43.000000",1.108,5.250,2.031
"13:19:43.200000",1.106,5.250,2.031
"13:19:43.400000",1.106,5.250,2.033
"13:19:43.600000",1.105,5.250,2.034
"13:19:43.800000",1.106,5.250,2.035
"13:19:44.000000",1.104,5.250,2.036
"13:19:44.200000",1.105,5.250,2.037
"13:19:44.400000",1.102,5.250,2.039
"13:19:44.600000",1.102,5.250,2.041
"13:19:44.800000",1.103,5.250,2.042
"13:19:45.000000",1.102,5.250,2.043
"13:19:45.200000",1.101,5.250,2.044
"13:19:45.400000",1.100,5.250,2.044
"13:19:45.600000",1.098,5.250,2.046
"13:19:45.800000",1.099,5.250,2.046
"13:19:46.000000",1.098,5.250,2.048
"13:19:46.200000",1.098,5.250,2.050
"13:19:46.400000",1.097,5.250,2.050
"13:19:46.600000",1.097,5.250,2.052
"13:19:46.800000",1.095,5.250,2.053
"13:19:47.000000",1.095,5.250,2.052
"13:19:47.200000",1.094,5.250,2.054
"13:19:47.400000",1.093,5.250,2.054
"13:19:47.600000",1.092,5.250,2.056
"13:19:47.800000",1.091,5.250,2.058
"13:19:48.000000",1.092,5.250,2.059
"13:19:48.200000",1.091,5.250,2.059
"13:19:48.400000",1.090,5.250,2.061
"13:19:48.600000",1.089,5.250,2.063
"13:19:48.800000",1.089,5.250,2.062
"13:19:49.000000",1.087,5.250,2.065
"13:19:49.200000",1.086,5.250,2.065
"13:19:49.400000",1.085,5.250,2.067
"13:19:49.600000",1.083,5.250,2.069
"13:19:49.800000",1.085,5.250,2.068
"13:19:50.000000",1.085,5.250,2.069
"13:19:50.200000",1.083,5.250,2.072
"13:19:50.400000",1.083,5.250,2.072
"13:19:50.600000",1.083,5.250,2.073
"13:19:50.800000",1.080,5.250,2.076
"13:19:51.000000",1.080,5.250,2.076
"13:19:51.200000",1.079,5.250,2.078
"13:19:51.400000",1.079,5.250,2.078
"13:19:51.600000",1.076,5.250,2.079
"13:19:51.800000",1.076,5.250,2.081
"13:19:52.000000",1.074,5.250,2.081
"13:19:52.200000",1.074,5.250,2.081
"13:19:52.400000",1.073,5.250,2.084
"13:19:52.600000",1.072,5.250,2.085
"13:19:52.800000",1.072,5.250,2.085
"13:19:53.000000",1.071,5.250,2.086
"13:19:53.200000",1.071,5.250,2.087
"13:19:53.400000",1.070,5.250,2.090
"13:19:53.600000",1.069,5.250,2.087
"13:19:53.800000",1.066,5.250,2.091
"13:19:54.000000",1.067,5.250,2.092
"13:19:54.200000",1.064,5.250,2.093
"13:19:54.400000",1.064,5.250,2.094
"13:19:54.600000",1.062,5.250,2.095
"13:19:54.800000",1.063,5.250,2.097
"13:19:55.000000",1.061,5.250,2.097
"13:19:55.200000",1.061,5.250,2.098
"13:19:55.400000",1.059,5.250,2.102
"13:19:55.600000",1.057,5.250,2.101
"13:19:55.800000",1.057,5.250,2.101
"13:19:56.000000",1.056,5.250,2.103
"13:19:56.200000",1.056,5.250,2.104
"13:19:56.400000",1.053,5.250,2.106
"13:19:56.600000",1.050,5.250,2.106
"13:19:56.800000",1.051,5.250,2.108
"13:19:57.000000",1.051,5.250,2.108
"13:19:57.200000",1.050,5.250,2.112
"13:19:57.400000",1.049,5.250,2.112
"13:19:57.600000",1.046,5.250,2.112
"13:19:57.800000",1.046,5.250,2.112
"13:19:58.000000",1.044,5.250,2.115
"13:19:58.200000",1.043,5.250,2.116
"13:19:58.400000",1.042,5.250,2.116
"13:19:58.600000",1.040,5.250,2.119
"13:19:58.800000",1.038,5.250,2.119
"13:19:59.000000",1.038,5.250,2.119
"13:19:59.200000",1.035,5.250,2.121
"13:19:59.400000",1.035,5.250,2.122
"13:19:59.600000",1.033,5.250,2.124
"13:19:59.800000",1.031,5.250,2.124
"13:20:00.000000",1.029,5.250,2.126
"13:20:00.200000",1.028,5.250,2.128
"13:20:00.400000",1.027,5.250,2.127
"13:20:00.600000",1.024,5.250,2.129
"13:20:00.800000",1.023,5.250,2.129
"13:20:01.000000",1.021,5.250,2.131
"13:20:01.200000",1.017,5.250,2.132
"13:20:01.400000",1.017,5.250,2.132
"13:20:01.600000",1.014,5.250,2.135
"13:20:01.800000",1.013,5.250,2.135
"13:20:02.000000",1.008,5.250,2.135
"13:20:02.200000",1.008,5.250,2.138
"13:20:02.400000",1.005,5.250,2.140
"13:20:02.600000",1.002,5.250,2.140
"13:20:02.800000",1.001,5.250,2.142
"13:20:03.000000",0.998,5.250,2.142
"13:20:03.200000",0.996,5.250,2.144
"13:20:03.400000",0.992,5.250,2.146
"13:20:03.600000",0.989,5.250,2.145
"13:20:03.800000",0.985,5.250,2.147
"13:20:04.000000",0.981,5.250,2.148
"13:20:04.200000",0.979,5.250,2.150
"13:20:04.400000",0.976,5.250,2.150
"13:20:04.600000",0.971,5.250,2.151
"13:20:04.800000",0.967,5.250,2.153
"13:20:05.000000",0.963,5.250,2.153
"13:20:05.200000",0.958,5.250,2.154
"13:20:05.400000",0.954,5.250,2.154
"13:20:05.600000",0.949,5.250,2.156
"13:20:05.800000",0.944,5.250,2.157
"13:20:06.000000",0.938,5.250,2.157
"13:20:06.200000",0.931,5.250,2.159
"13:20:06.400000",0.924,5.250,2.160
"13:20:06.600000",0.916,5.250,2.161
"13:20:06.800000",0.905,5.250,2.164
"13:20:07.000000",0.893,5.250,2.164
"13:20:07.200000",0.869,5.250,2.164
"13:20:07.400000",0.839,5.250,2.166
"13:20:07.600000",0.808,5.250,2.168
"13:20:07.800000",0.783,5.250,2.168
"13:20:08.000000",0.763,5.250,2.170
"13:20:08.200000",0.746,5.250,2.170
"13:20:08.400000",0.731,5.250,2.172
"13:20:08.600000",0.722,5.250,2.172
"13:20:08.800000",0.710,5.250,2.173
"13:20:09.000000",0.695,5.250,2.174
"13:20:09.200000",0.681,5.250,2.176
"13:20:09.400000",0.665,5.250,2.178
"13:20:09.600000",0.648,5.250,2.179
"13:20:09.800000",0.631,5.250,2.179
"13:20:10.000000",0.615,5.250,2.181
"13:20:10.200000",0.600,5.250,2.183
"13:20:10.400000",0.590,5.250,2.184
"13:20:10.600000",0.582,5.250,2.184
"13:20:10.800000",0.571,5.250,2.185
"13:20:11.000000",0.560,5.250,2.187
"13:20:11.200000",0.549,5.250,2.187
"13:20:11.400000",0.536,5.250,2.189
"13:20:11.600000",0.524,5.250,2.188
"13:20:11.800000",0.506,5.250,2.191
"13:20:12.000000",0.469,5.250,2.193
"13:20:12.200000",-0.099,5.250,2.191
"13:20:12.400000",0.080,5.250,2.192
"13:20:12.600000",0.034,5.250,2.194
"13:20:12.800000",-0.019,5.250,2.193
"13:20:13.000000",-0.066,5.250,2.194
"13:20:13.200000",-0.092,5.250,2.194
"13:20:13.400000",-0.098,5.250,2.193
"13:20:13.600000",-0.098,5.250,2.192
"13:20:13.800000",-0.099,5.250,2.193
"13:20:14.000000",-0.098,5.250,2.193
"13:20:14.200000",-0.098,5.250,2.194
"13:20:14.400000",-0.097,5.250,2.194
"13:20:14.600000",-0.098,5.250,2.192
"13:20:14.800000",-0.098,5.250,2.192
"13:20:15.000000",-0.098,5.250,2.194
"13:20:15.200000",-0.095,5.250,2.192
"13:20:15.400000",-0.097,5.250,2.193
"13:20:15.600000",-0.096,5.250,2.195
"13:20:15.800000",-0.096,5.250,2.193
"13:20:16.000000",-0.096,5.250,2.194
"13:20:16.200000",-0.096,5.250,2.192
"13:20:16.400000",-0.096,5.250,2.194
"13:20:16.600000",-0.096,5.250,2.193
"13:20:16.800000",-0.096,5.250,2.193
"13:20:17.000000",-0.096,5.250,2.194
"13:20:17.200000",-0.097,5.250,2.192
"13:20:17.400000",-0.096,5.250,2.192
"13:20:17.600000",-0.096,5.250,2.192
"13:20:17.800000",-0.095,5.250,2.192
"13:20:18.000000",-0.096,5.250,2.192
"13:20:18.200000",-0.097,5.250,2.194
"13:20:18.400000",-0.096,5.250,2.196
"13:20:18.600000",-0.096,5.250,2.192
"13:20:18.800000",-0.096,5.250,2.193
"13:20:19.000000",-0.096,5.250,2.192
"13:20:19.200000",-0.096,5.250,2.194
"13:20:19.400000",-0.096,5.250,2.193
"13:20:19.600000",-0.097,5.250,2.194
"13:20:19.800000",-0.096,5.250,2.193
"13:20:20.000000",-0.096,5.250,2.194
"13:20:20.200000",-0.096,5.250,2.193
"13:20:20.400000",-0.097,5.250,2.193
"13:20:20.600000",-0.098,5.250,2.193
"13:20:20.800000",-0.096,5.250,2.192
"13:20:21.000000",-0.096,5.250,2.193
"13:20:21.200000",-0.096,5.250,2.193
"13:20:21.400000",-0.098,5.250,2.193
"13:20:21.600000",-0.098,5.250,2.191
"13:20:21.800000",-0.096,5.250,2.194
"13:20:22.000000",-0.096,5.250,2.194
"13:20:22.200000",-0.094,5.250,2.191
"13:20:22.400000",-0.096,5.250,2.192
"13:20:22.600000",-0.096,5.250,2.193
"13:20:22.800000",-0.096,5.250,2.192
"13:20:23.000000",-0.097,5.250,2.194
"13:20:23.200000",-0.097,5.250,2.193
"13:20:23.400000",-0.096,5.250,2.193
"13:20:23.600000",-0.096,5.250,2.192
"13:20:23.800000",-0.096,5.250,2.194
"13:20:24.000000",-0.096,5.250,2.194
"13:20:24.200000",-0.095,5.250,2.192
"13:20:24.400000",-0.097,5.250,2.194
"13:20:24.600000",-0.096,5.250,2.193
"13:20:24.800000",-0.096,5.250,2.194
"13:20:25.000000",-0.096,5.250,2.193
"13:20:25.200000",-0.096,5.250,2.194
"13:20:25.400000",-0.097,5.250,2.194
"13:20:25.600000",-0.096,5.250,2.192
"13:20:25.800000",-0.095,5.250,2.193
"13:20:26.000000",-0.096,5.250,2.194
"13:20:26.200000",-0.096,5.250,2.192
"13:20:26.400000",-0.096,5.250,2.193
"13:20:26.600000",-0.095,5.250,2.194
"13:20:26.800000",-0.096,5.250,2.194
"13:20:27.000000",-0.096,5.250,2.193
"13:20:27.200000",-0.096,5.250,2.194
"13:20:27.400000",-0.096,5.250,2.192
"13:20:27.600000",-0.096,5.250,2.192
"13:20:27.800000",-0.096,5.250,2.193
"13:20:28.000000",-0.096,5.250,2.194
"13:20:28.200000",-0.096,5.250,2.191
"13:20:28.400000",-0.095,5.250,2.194
"13:20:28.600000",-0.096,5.250,2.194
"13:20:28.800000",-0.097,5.250,2.193
"13:20:29.000000",-0.097,5.250,2.193
"13:20:29.200000",-0.099,5.250,2.193
"13:20:29.400000",-0.096,5.250,2.194
"13:20:29.600000",-0.096,5.250,2.194
"13:20:29.800000",-0.096,5.250,2.192
"13:20:30.000000",-0.097,5.250,2.194
"13:20:30.200000",-0.096,5.250,2.196
"13:20:30.400000",-0.096,5.250,2.194
"13:20:30.600000",-0.096,5.250,2.194
"13:20:30.800000",-0.097,5.250,2.193
"13:20:31.000000",-0.096,5.250,2.193
"13:20:31.200000",-0.096,5.250,2.193
"13:20:31.400000",-0.096,5.250,2.192
"13:20:31.600000",-0.096,5.250,2.194
"13:20:31.800000",-0.097,5.250,2.194
"13:20:32.000000",-0.097,5.250,2.194
"13:20:32.200000",-0.095,5.250,2.194
"13:20:32.400000",-0.096,5.250,2.193
"13:20:32.600000",-0.096,5.250,2.194
"13:20:32.800000",-0.096,5.250,2.194
"13:20:33.000000",-0.096,5.250,2.194
"13:20:33.200000",-0.096,5.250,2.193
"13:20:33.400000",-0.096,5.250,2.194
"13:20:33.600000",-0.096,5.250,2.193
"13:20:33.800000",-0.096,5.250,2.191
"13:20:34.000000",-0.096,5.250,2.194
"13:20:34.200000",-0.095,5.250,2.192
"13:20:34.400000",-0.096,5.250,2.194
"13:20:34.600000",-0.095,5.250,2.192
"13:20:34.800000",-0.097,5.250,2.194
"13:20:35.000000",-0.096,5.250,2.194
"13:20:35.200000",-0.096,5.250,2.194
"13:20:35.400000",-0.096,5.250,2.194
"13:20:35.600000",-0.096,5.250,2.191
"13:20:35.800000",-0.096,5.250,2.196
"13:20:36.000000",-0.096,5.250,2.193
"13:20:36.200000",-0.096,5.250,2.193
"13:20:36.400000",-0.097,5.250,2.193
"13:20:36.600000",-0.096,5.250,2.194
"13:20:36.800000",-0.096,5.250,2.195
"13:20:37.000000",-0.095,5.250,2.192
"13:20:37.200000",-0.096,5.250,2.194
"13:20:37.400000",-0.096,5.250,2.192
"13:20:37.600000",-0.096,5.250,2.193
"13:20:37.800000",-0.096,5.250,2.191
"13:20:38.000000",-0.095,5.250,2.192
"13:20:38.200000",-0.097,5.250,2.193
"13:20:38.400000",-0.096,5.250,2.194
"13:20:38.600000",-0.097,5.250,2.194
"13:20:38.800000",-0.096,5.250,2.191
"13:20:39.000000",-0.096,5.250,2.194
"13:20:39.200000",-0.096,5.250,2.194
"13:20:39.400000",-0.098,5.250,2.193
"13:20:39.600000",-0.097,5.250,2.191
"13:20:39.800000",-0.096,5.250,2.194
"13:20:40.000000",-0.096,5.250,2.194
"13:20:40.200000",-0.096,5.250,2.194
"13:20:40.400000",-0.096,5.250,2.192
"13:20:40.600000",-0.097,5.250,2.192
"13:20:40.800000",-0.097,5.250,2.194
"13:20:41.000000",-0.096,5.250,2.193
"13:20:41.200000",-0.096,5.250,2.194
"13:20:41.400000",-0.097,5.250,2.192
"13:20:41.600000",-0.096,5.250,2.192
"13:20:41.800000",-0.096,5.250,2.194
"13:20:42.000000",-0.096,5.250,2.192
"13:20:42.200000",-0.097,5.250,2.194
"13:20:42.400000",-0.096,5.250,2.194
"13:20:42.600000",-0.095,5.250,2.194
"13:20:42.800000",-0.096,5.250,2.193
"13:20:43.000000",-0.096,5.250,2.192
"13:20:43.200000",-0.096,5.250,2.193
"13:20:43.400000",-0.098,5.250,2.194
"13:20:43.600000",-0.096,5.250,2.194
"13:20:43.800000",-0.097,5.250,2.192
"13:20:44.000000",-0.096,5.250,2.195
"13:20:44.200000",-0.096,5.250,2.194
"13:20:44.400000",-0.096,5.250,2.193
"13:20:44.600000",-0.096,5.250,2.194
"13:20:44.800000",-0.096,5.250,2.194
